source,target,importance
ZNF786,CIAO1,0.6982046961784363
ELP5,CIAO1,0.6974714994430542
SLC39A6,CIAO1,0.6969483494758606
KAT8,CIAO1,0.6797906160354614
AGPAT4,CIAO1,0.6773808002471924
CDC5L,CIAO1,0.6773702502250671
PPCS,CIAO1,0.6574485301971436
PPIL4,CIAO1,0.6549214124679565
NR2C2AP,CIAO1,0.6546654105186462
PARP1,CIAO1,0.6533544063568115
FAM50A,CIAO1,0.6477651000022888
U2SURP,CIAO1,0.6426998376846313
CXXC1,CCNG1,0.8584833145141602
EIF1AD,CCNG1,0.7944872379302979
DHX36,CCNG1,0.7843592166900635
EXOSC1,CCNG1,0.7817600965499878
MVK,CCNG1,0.7718026638031006
AC118549.1,CCNG1,0.7613033056259155
GFOD2,CCNG1,0.7565726637840271
WDR5,CCNG1,0.7531516551971436
CDK9,CCNG1,0.7497197389602661
YEATS2,CCNG1,0.7479676008224487
ZC3H3,CCNG1,0.7242782115936279
POLR2M,CCNG1,0.7230796813964844
USP14,CCNG1,0.7215505242347717
TADA2A,CCNG1,0.7210456728935242
CT45A5,CCNG1,0.7202735543251038
MGRN1,CCNG1,0.7190865278244019
UBQLN4,CCNG1,0.7130979895591736
AP3S1,CCNG1,0.7121727466583252
SNAPC5,CCNG1,0.7064770460128784
HIRA,CCNG1,0.7062308192253113
MED12,CENPC,0.9909304976463318
MED30,CENPC,0.9907026290893555
HMBOX1,CENPC,0.9905363321304321
PAPOLA,CENPC,0.9899665713310242
SERF2,CENPC,0.9889013767242432
MED1,CENPC,0.9885821342468262
MED9,CENPC,0.9877030849456787
SUPT5H,CENPC,0.9874112606048584
MED7,CENPC,0.9874093532562256
NACA,CENPC,0.9870977997779846
MED22,CENPC,0.9869253039360046
PSMC6,CENPC,0.9864761829376221
FAM136A,CENPC,0.9858480095863342
SRSF11,CENPC,0.985846996307373
MED19,CENPC,0.9852400422096252
CRLF3,CENPC,0.9851528406143188
NDUFAF8,CENPC,0.9848548173904419
KDM1A,CENPC,0.9843075275421143
MED4,CENPC,0.984277069568634
DYNC1H1,CENPC,0.9836544394493103
TMX2,MED22,0.9951282143592834
MED12,MED22,0.9942505359649658
PAPOLA,MED22,0.9938479661941528
MED30,MED22,0.9937714338302612
MED9,MED22,0.993575930595398
MED1,MED22,0.9934792518615723
MED19,MED22,0.9914305210113525
MED7,MED22,0.9913731813430786
BRIX1,MED22,0.9904599189758301
CRLF3,MED22,0.9902812838554382
FAM136A,MED22,0.9902505874633789
MED4,MED22,0.9894946813583374
SUPT5H,MED22,0.9886760711669922
HMBOX1,MED22,0.988155722618103
SERF2,MED22,0.9881114959716797
MED17,MED22,0.9879171848297119
CENPC,MED22,0.9869253039360046
TSR1,MED22,0.9868371486663818
MED16,MED22,0.9867236614227295
PSMC6,MED22,0.986687183380127
HJURP,NUBP1,0.8300876617431641
ATXN10,NUBP1,0.815433144569397
CIAPIN1,NUBP1,0.7977568507194519
RNPC3,NUBP1,0.7811511158943176
ACTR10,NUBP1,0.7700099945068359
NUP62,NUBP1,0.7536392211914062
ATF5,NUBP1,0.7466287612915039
CHMP6,NUBP1,0.7430495023727417
RANBP3,NUBP1,0.7388061285018921
MIS12,NUBP1,0.7356811761856079
NUP54,NUBP1,0.7218462228775024
NEDD8,NUBP1,0.719764232635498
EIF3D,NUBP1,0.7178457975387573
PPA1,NUBP1,0.7173256874084473
CHMP3,NUBP1,0.7173041105270386
XPO1,NUBP1,0.7145586609840393
MCRIP1,NUBP1,0.709281861782074
HSD17B12,NUBP1,0.7058823108673096
BMP2K,NUBP1,0.7057534456253052
NOL6,NUBP1,0.7056688070297241
TMEM258,SERINC3,0.9515113830566406
GARS,SERINC3,0.9491082429885864
RBBP6,SERINC3,0.945037841796875
GFI1B,SERINC3,0.9447698593139648
SRSF11,SERINC3,0.9432129859924316
SERF2,SERINC3,0.9430938959121704
HHEX,SERINC3,0.9428907036781311
CREB3L3,SERINC3,0.9428237676620483
FAM136A,SERINC3,0.941962718963623
MED4,SERINC3,0.9415395259857178
DNAAF3,SERINC3,0.939747154712677
CSNK2A2,SERINC3,0.9392259120941162
YARS,SERINC3,0.9382579922676086
POLR2I,SERINC3,0.9367761611938477
SUPT5H,SERINC3,0.9364724159240723
NACA,SERINC3,0.9364215135574341
PUF60,SERINC3,0.9363967776298523
KDM1A,SERINC3,0.9355976581573486
MED30,SERINC3,0.9349491596221924
MED1,SERINC3,0.9326831698417664
ZCCHC8,PRRC2A,0.8592196702957153
ANKRD11,PRRC2A,0.8364638090133667
KLHL12,PRRC2A,0.8325740694999695
CNOT9,PRRC2A,0.7948663234710693
SETD5,PRRC2A,0.7855597734451294
SLC39A6,PRRC2A,0.782994270324707
EIF3H,PRRC2A,0.7763129472732544
SLC30A9,PRRC2A,0.7738742232322693
SOCS3,PRRC2A,0.7727470993995667
NUP85,PRRC2A,0.7674994468688965
ADNP2,PRRC2A,0.7496489882469177
NOL9,PRRC2A,0.7442013025283813
SPATA5,PRRC2A,0.7359354496002197
PARP1,PRRC2A,0.7340145707130432
WDR55,PRRC2A,0.730254054069519
PPP1R8,PRRC2A,0.7297699451446533
PATL1,PRRC2A,0.7296082377433777
FOXRED2,PRRC2A,0.7237776517868042
NUP54,PRRC2A,0.7187416553497314
GLIS1,PRRC2A,0.7114020586013794
MAT2A,PTMA,0.8695952892303467
ZNF207,PTMA,0.8678567409515381
DOHH,PTMA,0.8673879504203796
CENPC,PTMA,0.8650557994842529
PUF60,PTMA,0.8647782206535339
SNRPG,PTMA,0.8625288009643555
TWSG1,PTMA,0.8617132902145386
WDR43,PTMA,0.8615257740020752
RSRC2,PTMA,0.8612487316131592
SNRPC,PTMA,0.8608890771865845
BRIX1,PTMA,0.859587550163269
KPNB1,PTMA,0.8590048551559448
ZNRD1,PTMA,0.8589863777160645
DYNC1H1,PTMA,0.8588525056838989
RAB5IF,PTMA,0.8588367700576782
KANSL2,PTMA,0.8587102890014648
SRSF11,PTMA,0.8587015867233276
WBP11,PTMA,0.8581415414810181
CCT3,PTMA,0.8581238985061646
POLR1A,PTMA,0.8578444123268127
GAB2,PTPN11,0.9826444983482361
INPPL1,PTPN11,0.9812648296356201
MYB,PTPN11,0.9790924787521362
SHC1,PTPN11,0.9700868725776672
MAX,PTPN11,0.9692600965499878
PTGR2,PTPN11,0.9668229222297668
SLC27A4,PTPN11,0.9645311832427979
MED24,PTPN11,0.9613680839538574
HSPA8,PTPN11,0.9592632055282593
MED13L,PTPN11,0.9576313495635986
SHOC2,PTPN11,0.9568033218383789
ZNF706,PTPN11,0.9548804759979248
KDM5C,PTPN11,0.9518004059791565
S100A1,PTPN11,0.9515268206596375
RBFOX2,PTPN11,0.9506434202194214
NSL1,PTPN11,0.9503507614135742
DDX39B,PTPN11,0.9502347707748413
BUB1,PTPN11,0.9500433206558228
PPP2R1A,PTPN11,0.9477306008338928
POLR1D,PTPN11,0.947136402130127
INO80,NFRKB,0.9888052940368652
INO80B,NFRKB,0.9674054384231567
ACTR8,NFRKB,0.9672178030014038
GBA2,NFRKB,0.9485263824462891
UCHL5,NFRKB,0.9482141733169556
ZBTB17,NFRKB,0.9357010126113892
MON1A,NFRKB,0.9356085062026978
AMBRA1,NFRKB,0.9337315559387207
CRLF3,NFRKB,0.9308410882949829
CCNF,NFRKB,0.9308230876922607
SYMPK,NFRKB,0.9281563758850098
CSNK2A2,NFRKB,0.9275550246238708
WIZ,NFRKB,0.9270060062408447
PRPF39,NFRKB,0.9269568920135498
SRSF11,NFRKB,0.9244989156723022
DDA1,NFRKB,0.9244692325592041
INTS9,NFRKB,0.9235755205154419
PUF60,NFRKB,0.9233800768852234
HMBOX1,NFRKB,0.9233078956604004
MED22,NFRKB,0.9232805967330933
RPN1,MBD3,0.8950949311256409
TMEM258,MBD3,0.8943675756454468
SERINC3,MBD3,0.8909114599227905
RPP21,MBD3,0.8898844718933105
DDOST,MBD3,0.8839787244796753
DAD1,MBD3,0.8836480379104614
PSME3,MBD3,0.8830501437187195
SUDS3,MBD3,0.8814361095428467
ALG11,MBD3,0.8808448314666748
DNAAF3,MBD3,0.8804119229316711
SLC35A4,MBD3,0.8802050352096558
HIPK1,MBD3,0.8801025152206421
PPP1R15B,MBD3,0.8799444437026978
GFI1B,MBD3,0.8782349228858948
RTRAF,MBD3,0.8766443729400635
VPS29,MBD3,0.8757004737854004
GARS,MBD3,0.8749918937683105
SRSF11,MBD3,0.8747047781944275
YARS,MBD3,0.8746503591537476
SEC61A1,MBD3,0.8740036487579346
SACM1L,TRAPPC11,0.9158620834350586
VPS28,TRAPPC11,0.9103683233261108
COG8,TRAPPC11,0.9023119211196899
COPE,TRAPPC11,0.9005239009857178
CHMP6,TRAPPC11,0.8978217840194702
RABGGTB,TRAPPC11,0.8973088264465332
BNIP1,TRAPPC11,0.8879267573356628
NBAS,TRAPPC11,0.8848941922187805
GBF1,TRAPPC11,0.8812621235847473
XPO1,TRAPPC11,0.8769059777259827
CLTC,TRAPPC11,0.8768008947372437
RINT1,TRAPPC11,0.875173807144165
SRP9,TRAPPC11,0.8733264207839966
USE1,TRAPPC11,0.8685213327407837
SRP14,TRAPPC11,0.8684548139572144
MAD2L1,TRAPPC11,0.8670734167098999
SEC22B,TRAPPC11,0.864727258682251
SLC2A8,TRAPPC11,0.8618324995040894
GET1,TRAPPC11,0.8610565662384033
RABGGTA,TRAPPC11,0.8610272407531738
RNASEH2C,SIGLEC14,0.7222949266433716
DDX41,SIGLEC14,0.715205729007721
GPATCH1,SIGLEC14,0.7064595222473145
HIST2H2AB,SIGLEC14,0.6958897113800049
CPSF4,SIGLEC14,0.6896647214889526
FAM20B,SIGLEC14,0.6892625093460083
DNASE1L1,SIGLEC14,0.6885918378829956
EIF1,SIGLEC14,0.6837142109870911
USP39,SIGLEC14,0.6821858882904053
FNBP4,SIGLEC14,0.6770168542861938
DDA1,SIGLEC14,0.676943838596344
ZNF574,SIGLEC14,0.6767932176589966
FAM210A,SIGLEC14,0.6759594082832336
METTL16,SIGLEC14,0.6755865812301636
PRPF6,SIGLEC14,0.6750109195709229
PUF60,SIGLEC14,0.6708763837814331
SERPINB1,SIGLEC14,0.6707794070243835
PPP1R15B,SIGLEC14,0.66981041431427
SLIRP,SIGLEC14,0.6692137122154236
FAM32A,SIGLEC14,0.6686846613883972
PIP4K2C,CABIN1,0.7486900091171265
LSM11,CABIN1,0.7288662791252136
MZT1,CABIN1,0.7183857560157776
MCM7,CABIN1,0.7138181328773499
DONSON,CABIN1,0.7035678029060364
RBBP8,CABIN1,0.694905161857605
UQCC2,CABIN1,0.694589376449585
HMGXB3,CABIN1,0.6913238763809204
BRD8,CABIN1,0.6829656958580017
CASP8AP2,CABIN1,0.6765542030334473
CHAF1B,CABIN1,0.6763477325439453
HIST2H3A,CABIN1,0.6759673953056335
SKP2,CABIN1,0.6713100671768188
ARHGAP6,CABIN1,0.6703823208808899
GINS2,CABIN1,0.6643499732017517
UBAP1,CABIN1,0.6508946418762207
RAD51C,CABIN1,0.6485004425048828
MCM5,CABIN1,0.6467031836509705
RFC3,CABIN1,0.6463905572891235
MMS22L,CABIN1,0.6462613344192505
SIRT7,MTOR,0.9631140232086182
SEH1L,MTOR,0.9425233602523804
SRP68,MTOR,0.935845136642456
SRPRB,MTOR,0.9356408715248108
FARSA,MTOR,0.9332831501960754
MOB4,MTOR,0.9322459697723389
SEC61G,MTOR,0.931905210018158
PPP1R37,MTOR,0.931756317615509
SRP19,MTOR,0.9279345273971558
FARSB,MTOR,0.9243786931037903
SRP72,MTOR,0.9238584041595459
OXA1L,MTOR,0.9221068024635315
TIMM13,MTOR,0.9219751358032227
SLC7A5,MTOR,0.9217709302902222
RPTOR,MTOR,0.919051468372345
LARS,MTOR,0.9176194667816162
TARS,MTOR,0.917433500289917
DHDDS,MTOR,0.91660475730896
DARS,MTOR,0.9153746962547302
EIF2B1,MTOR,0.9152293801307678
WDR55,NOL9,0.935588002204895
FOXRED2,NOL9,0.9155052900314331
GLIS1,NOL9,0.904055655002594
LAS1L,NOL9,0.8967671990394592
PWP1,NOL9,0.8939493894577026
HERC1,NOL9,0.8853663802146912
SPATA5,NOL9,0.8841142058372498
ZNF787,NOL9,0.8610050082206726
MYBBP1A,NOL9,0.8594071865081787
FERMT2,NOL9,0.8566542863845825
ISG20L2,NOL9,0.8528650999069214
HIF1AN,NOL9,0.8280634880065918
SURF6,NOL9,0.8279430866241455
NLE1,NOL9,0.8251577019691467
ZCCHC8,NOL9,0.8127930760383606
SOCS3,NOL9,0.8121414184570312
AAMP,NOL9,0.8070933222770691
CUL2,NOL9,0.8027936816215515
RPF2,NOL9,0.7928507328033447
HDAC6,NOL9,0.7925442457199097
PRDM4,MCTS1,0.7395401000976562
C1QBP,MCTS1,0.7355537414550781
RBM33,MCTS1,0.7272759675979614
TAF6L,MCTS1,0.7266544699668884
TADA2B,MCTS1,0.7260112166404724
NUMA1,MCTS1,0.7213338613510132
MNAT1,MCTS1,0.717429518699646
EEFSEC,MCTS1,0.7170579433441162
WDR82,MCTS1,0.7150216698646545
SPINDOC,MCTS1,0.7143900394439697
MAP2K7,MCTS1,0.7132815718650818
URI1,MCTS1,0.7130365967750549
UXT,MCTS1,0.7122815251350403
PEX19,MCTS1,0.712252140045166
CYREN,MCTS1,0.7094090580940247
TASOR2,MCTS1,0.7084336280822754
ZNF518A,MCTS1,0.7081394791603088
ZDHHC7,MCTS1,0.7076063752174377
MNT,MCTS1,0.7074332237243652
HNRNPA2B1,MCTS1,0.7070138454437256
RBM12,CPNE1,0.6126155853271484
HNRNPM,CPNE1,0.5382876396179199
CYCS,CPNE1,0.5318952202796936
COX10,CPNE1,0.5270254015922546
CNOT1,CPNE1,0.5269114971160889
SERBP1,CPNE1,0.5179672837257385
ZCRB1,CPNE1,0.5117202401161194
PPP3CB,CPNE1,0.5043245553970337
DLD,CPNE1,0.49270546436309814
POLR3E,CPNE1,0.4911907911300659
WDR7,CPNE1,0.48879003524780273
ATP6V1C1,CPNE1,0.48561716079711914
CCDC115,CPNE1,0.47781485319137573
COX7B,CPNE1,0.4729403257369995
GMPS,CPNE1,0.4702022075653076
EP400,CPNE1,0.46956849098205566
ATP6V1H,CPNE1,0.45616549253463745
MSH3,CPNE1,0.451835036277771
COX11,CPNE1,0.451668381690979
COX7C,CPNE1,0.4512650966644287
SRSF11,ACTB,0.9729613065719604
SERF2,ACTB,0.9713181257247925
PAPOLA,ACTB,0.9712812304496765
MED30,ACTB,0.969568133354187
MED12,ACTB,0.9686858654022217
NACA,ACTB,0.9684963226318359
PRPF39,ACTB,0.9683973789215088
CENPC,ACTB,0.968216061592102
KARS,ACTB,0.968050479888916
CRLF3,ACTB,0.9676259160041809
HMBOX1,ACTB,0.9668871760368347
MED1,ACTB,0.9662423133850098
MED9,ACTB,0.966111958026886
SUPT5H,ACTB,0.9658894538879395
FAM136A,ACTB,0.9655542373657227
RAB5IF,ACTB,0.9654011726379395
PSMC6,ACTB,0.9653782844543457
MED4,ACTB,0.9651799201965332
DNAAF3,ACTB,0.9650043845176697
MED22,ACTB,0.964893102645874
MRPS28,MRPS5,0.9939082264900208
MRPS35,MRPS5,0.9937538504600525
MRPS18C,MRPS5,0.9908875823020935
MRPS23,MRPS5,0.989797055721283
MRPS33,MRPS5,0.9891768097877502
MRPS22,MRPS5,0.9891667366027832
MRPS24,MRPS5,0.9889720678329468
MRPS31,MRPS5,0.9882389307022095
MRPS2,MRPS5,0.9863612651824951
MRPS6,MRPS5,0.9844124913215637
MRPS10,MRPS5,0.9838710427284241
MRPS11,MRPS5,0.9799898862838745
MRPS18B,MRPS5,0.9798393249511719
MRPS25,MRPS5,0.9787691235542297
MRPS7,MRPS5,0.9786013960838318
MRPS9,MRPS5,0.9780892729759216
MRPS17,MRPS5,0.9776612520217896
ISCA2,MRPS5,0.9750750660896301
MRPS26,MRPS5,0.9741291999816895
MRPS16,MRPS5,0.9717037081718445
PHB2,HSPA5,0.9747326374053955
EIF2B4,HSPA5,0.9726996421813965
DHDDS,HSPA5,0.970176100730896
DNAJC19,HSPA5,0.9676475524902344
EIF2S3,HSPA5,0.9670861959457397
SLC7A1,HSPA5,0.9665594100952148
EIF2B5,HSPA5,0.9661925435066223
TERF2IP,HSPA5,0.9654809236526489
ATR,HSPA5,0.9635611772537231
EIF2S1,HSPA5,0.9635271430015564
PAM16,HSPA5,0.9632673263549805
GSPT1,HSPA5,0.9627832174301147
KARS,HSPA5,0.9626208543777466
EIF2B2,HSPA5,0.962164580821991
RPL12,HSPA5,0.9615927338600159
BOP1,HSPA5,0.9613415002822876
HSPA9,HSPA5,0.9611527919769287
ROMO1,HSPA5,0.9609927535057068
VPS35,HSPA5,0.9609065055847168
PRELID1,HSPA5,0.9603765606880188
CDK9,LTBP4,0.7134910225868225
TTI2,LTBP4,0.7011901140213013
METTL14,LTBP4,0.6851905584335327
CXXC1,LTBP4,0.6844986081123352
CCNK,LTBP4,0.6702277660369873
PSMG1,LTBP4,0.6681243181228638
TOX4,LTBP4,0.6643284559249878
ARID1A,LTBP4,0.6465047001838684
ZNF143,LTBP4,0.6276017427444458
RPRD1B,LTBP4,0.622445285320282
CCNC,LTBP4,0.6101721525192261
AP3S1,LTBP4,0.6098049283027649
DHX36,LTBP4,0.6067857146263123
HSPB11,LTBP4,0.6000688672065735
ZC3H3,LTBP4,0.5971906781196594
UBE2L3,LTBP4,0.5943769812583923
USP14,LTBP4,0.5924128293991089
ZNF559,LTBP4,0.5884203910827637
CCNG1,LTBP4,0.5850111842155457
POLR2M,LTBP4,0.5835340023040771
DDA1,PCBP2,0.8609715104103088
BNIP3L,PCBP2,0.852737545967102
HNRNPU,PCBP2,0.84989333152771
AP2B1,PCBP2,0.8478167057037354
USP39,PCBP2,0.8405105471611023
SERINC3,PCBP2,0.8380017876625061
RBM39,PCBP2,0.8350645899772644
UBE3D,PCBP2,0.8337637186050415
HNRNPA2B1,PCBP2,0.8336262702941895
PUF60,PCBP2,0.8334834575653076
PRPF38B,PCBP2,0.831725001335144
AHCTF1,PCBP2,0.8317049145698547
SRSF11,PCBP2,0.8314719200134277
PCBP1,PCBP2,0.8300287127494812
ING5,PCBP2,0.8270610570907593
POLR2I,PCBP2,0.8267370462417603
METTL16,PCBP2,0.826723039150238
MUTYH,PCBP2,0.8235369324684143
KDM8,PCBP2,0.8227026462554932
DDX5,PCBP2,0.8220192790031433
TSR2,RPS24,0.9956628084182739
RPS13,RPS24,0.9949011206626892
RPS6,RPS24,0.9930097460746765
RPS27A,RPS24,0.9911513328552246
RPS11,RPS24,0.9910420179367065
FAU,RPS24,0.9898440837860107
RPS20,RPS24,0.9887601137161255
DDX18,RPS24,0.9886306524276733
RPS5,RPS24,0.9881642460823059
RPS3,RPS24,0.9877175092697144
FBL,RPS24,0.9864633679389954
RPS7,RPS24,0.9860676527023315
RPS26,RPS24,0.9847133159637451
PDCD11,RPS24,0.9842931032180786
RPS23,RPS24,0.9834685921669006
RPL23,RPS24,0.9830384254455566
RPL4,RPS24,0.9828434586524963
RPS4X,RPS24,0.9809998273849487
RPL6,RPS24,0.9805456399917603
RPL37A,RPS24,0.9796869158744812
CYREN,TADA3,0.9626368284225464
TAF6L,TADA3,0.9613258838653564
SUPT20H,TADA3,0.9585331678390503
TADA2B,TADA3,0.951867938041687
MED13,TADA3,0.951280951499939
ZNF518A,TADA3,0.9482771754264832
ARID5B,TADA3,0.9428713321685791
NFKBIE,TADA3,0.94138103723526
MAP2K7,TADA3,0.9410475492477417
MLLT1,TADA3,0.9368773698806763
ARPC4,TADA3,0.9364535808563232
NUFIP1,TADA3,0.936365008354187
MNT,TADA3,0.9360612630844116
MAPRE3,TADA3,0.9355623126029968
ZDHHC7,TADA3,0.9333913922309875
ERCC2,TADA3,0.9333901405334473
SAP18,TADA3,0.9331932067871094
NAA10,TADA3,0.9314748048782349
URI1,TADA3,0.9307434558868408
NCBP1,TADA3,0.9306706786155701
MARS2,EPB41L2,0.47591477632522583
GFM1,EPB41L2,0.45500314235687256
MAF1,EPB41L2,0.4356597661972046
MRPL36,EPB41L2,0.4286142587661743
MRPL43,EPB41L2,0.42763829231262207
MRPL11,EPB41L2,0.4246753454208374
MRPL37,EPB41L2,0.41979020833969116
MRPL33,EPB41L2,0.41353166103363037
MRPL10,EPB41L2,0.41219305992126465
COQ10B,EPB41L2,0.41198110580444336
MRPL24,EPB41L2,0.41116172075271606
LARS2,EPB41L2,0.40925562381744385
MRPL58,EPB41L2,0.40889036655426025
PPP4C,EPB41L2,0.40854787826538086
MRPL14,EPB41L2,0.4079517126083374
RBMX,EPB41L2,0.40730977058410645
CDK12,EPB41L2,0.40568530559539795
AARS2,EPB41L2,0.404995858669281
MRPL16,EPB41L2,0.4027440547943115
MRPL54,EPB41L2,0.4018520712852478
SHPK,CLPB,0.9751108884811401
GFI1B,CLPB,0.9664559364318848
DNAAF3,CLPB,0.9649022817611694
CSNK1A1,CLPB,0.9565378427505493
PRPF39,CLPB,0.9520667791366577
PRELID1,CLPB,0.9491697549819946
PPP1CA,CLPB,0.9481939673423767
ATR,CLPB,0.9480283260345459
KARS,CLPB,0.9468625783920288
UBA2,CLPB,0.9463987350463867
INTS4,CLPB,0.9451471567153931
NACA,CLPB,0.9451417922973633
MAPKAP1,CLPB,0.9432767629623413
HIPK1,CLPB,0.9428181052207947
GCSH,CLPB,0.9421958327293396
SLC7A1,CLPB,0.9414019584655762
RTRAF,CLPB,0.9413007497787476
EIF2S2,CLPB,0.941265344619751
HMBOX1,CLPB,0.9407474994659424
TERF2IP,CLPB,0.9404696226119995
ATP5PO,TMEM242,0.9488281011581421
ATP5F1C,TMEM242,0.9210050106048584
ATP5MF,TMEM242,0.9080042243003845
DNM1L,TMEM242,0.9037675857543945
ATP5MG,TMEM242,0.8904175758361816
METTL1,TMEM242,0.8755578994750977
ATP5F1B,TMEM242,0.8107526898384094
ATP5F1D,TMEM242,0.8075926303863525
CHERP,TMEM242,0.7531495094299316
CHCHD1,TMEM242,0.7477574944496155
MAFA,TMEM242,0.7407821416854858
ATP5PD,TMEM242,0.7326622009277344
PCYT1A,TMEM242,0.7287440299987793
ATP5ME,TMEM242,0.7031011581420898
ATP5MPL,TMEM242,0.7001582980155945
ATP5F1A,TMEM242,0.6686732172966003
RBM17,TMEM242,0.6602741479873657
TCERG1,TMEM242,0.6576896905899048
MICOS10,TMEM242,0.6571919918060303
MTRF1L,TMEM242,0.6544615030288696
PUF60,DDA1,0.9523844718933105
AMBRA1,DDA1,0.9515454173088074
SRSF11,DDA1,0.9485183954238892
WIZ,DDA1,0.9399448037147522
USP39,DDA1,0.9382504224777222
BNIP3L,DDA1,0.937442421913147
RAB5IF,DDA1,0.9367583394050598
SERF2,DDA1,0.9367455840110779
SYMPK,DDA1,0.9367360472679138
INO80,DDA1,0.9365339279174805
SUPT5H,DDA1,0.9360972046852112
RNPS1,DDA1,0.935795783996582
POLR2I,DDA1,0.9349549412727356
HHEX,DDA1,0.9346898794174194
CSNK2A2,DDA1,0.9342681169509888
PRPF39,DDA1,0.9328933954238892
RSRC2,DDA1,0.9326634407043457
CCNF,DDA1,0.9326153993606567
ELOB,DDA1,0.9323889017105103
MED4,DDA1,0.9313111901283264
TMA16,DDX55,0.9763728380203247
EIF6,DDX55,0.975604772567749
TEX10,DDX55,0.9748183488845825
CCDC86,DDX55,0.9747282266616821
URB2,DDX55,0.9745116233825684
CARF,DDX55,0.9712997674942017
CINP,DDX55,0.9704883098602295
MDN1,DDX55,0.9699416160583496
SURF6,DDX55,0.9696887731552124
RPF2,DDX55,0.9685202240943909
NOL12,DDX55,0.9678832292556763
SPOUT1,DDX55,0.9657005667686462
NLE1,DDX55,0.9649022221565247
MOSMO,DDX55,0.9647958874702454
MYBBP1A,DDX55,0.9646643400192261
GNL3L,DDX55,0.9634029865264893
SDAD1,DDX55,0.9619359970092773
AAMP,DDX55,0.9615821838378906
GTPBP4,DDX55,0.9613392353057861
RRS1,DDX55,0.9609078168869019
PDCD11,RPS4X,0.9908794164657593
DNTTIP2,RPS4X,0.989794135093689
RPS11,RPS4X,0.9896257519721985
IMP4,RPS4X,0.9864875674247742
UTP20,RPS4X,0.9847468137741089
RPS5,RPS4X,0.9844551086425781
RPS6,RPS4X,0.9832906126976013
RPS13,RPS4X,0.982386589050293
FBL,RPS4X,0.9818055629730225
TSR2,RPS4X,0.9811941385269165
RPS24,RPS4X,0.9809998273849487
RPS18,RPS4X,0.9794104099273682
FAU,RPS4X,0.9777759313583374
DDX18,RPS4X,0.9772183895111084
RPS27A,RPS4X,0.9747384786605835
RPL7,RPS4X,0.9733408689498901
C1orf131,RPS4X,0.9725569486618042
RPS12,RPS4X,0.9722546935081482
RPL4,RPS4X,0.9721970558166504
LTV1,RPS4X,0.9709326028823853
PPP1CB,CDK6,0.7552707195281982
ADSL,CDK6,0.7381484508514404
GNG5,CDK6,0.7152382731437683
RNF40,CDK6,0.7012253999710083
SKP2,CDK6,0.6921823620796204
COX15,CDK6,0.6916332244873047
CCNE1,CDK6,0.6706660985946655
SMARCB1,CDK6,0.668183445930481
HIRA,CDK6,0.6624644994735718
DHX36,CDK6,0.6605643033981323
ADRM1,CDK6,0.6595561504364014
CXXC1,CDK6,0.6570992469787598
MCM7,CDK6,0.6552028656005859
ZCRB1,CDK6,0.6518181562423706
ZNF143,CDK6,0.6464248299598694
ZC3H3,CDK6,0.6356806755065918
CNIH4,CDK6,0.6348694562911987
TTI2,CDK6,0.6334052085876465
DUT,CDK6,0.6326136589050293
ADSS,CDK6,0.6317718029022217
FAM122A,TMSB10,0.903998613357544
TFDP1,TMSB10,0.9013549089431763
PFN1,TMSB10,0.8998193740844727
HUS1,TMSB10,0.8978356719017029
CCND3,TMSB10,0.8961536884307861
FAM122B,TMSB10,0.8896967172622681
C5orf30,TMSB10,0.8819361925125122
RFC5,TMSB10,0.8789422512054443
KIF20A,TMSB10,0.8738330602645874
DYNLL1,TMSB10,0.8727207183837891
ALAD,TMSB10,0.8683046102523804
TRMT2B,TMSB10,0.8659948110580444
ING3,TMSB10,0.8651785850524902
USP37,TMSB10,0.8648436069488525
GINS3,TMSB10,0.8571430444717407
FKBP15,TMSB10,0.8554987907409668
RFC2,TMSB10,0.8551580905914307
VPS37A,TMSB10,0.851198673248291
ZBTB39,TMSB10,0.849583089351654
SLC35F6,TMSB10,0.8486207723617554
AKIRIN2,IPO9,0.800216555595398
SLC39A9,IPO9,0.6932744979858398
THAP1,IPO9,0.657642126083374
CCDC174,IPO9,0.6539124250411987
RANBP3,IPO9,0.649939775466919
SACM1L,IPO9,0.6413461565971375
PSMG3,IPO9,0.6371135115623474
ALDOA,IPO9,0.6343749761581421
PSMD4,IPO9,0.6288180351257324
DMAP1,IPO9,0.6268174052238464
PGAM1,IPO9,0.6154080629348755
HINFP,IPO9,0.6001536846160889
NAA25,IPO9,0.5994652509689331
PSMB7,IPO9,0.5965503454208374
CHRNB1,IPO9,0.5960112810134888
SOX1,IPO9,0.5953235030174255
BET1,IPO9,0.5953145027160645
GET3,IPO9,0.5928174257278442
STAT5B,IPO9,0.592789351940155
SRP14,IPO9,0.5915374755859375
KDM6A,FZD5,0.8843627572059631
C5orf30,FZD5,0.8712509870529175
ALAS1,FZD5,0.8690444231033325
ALAD,FZD5,0.8495876789093018
ING3,FZD5,0.8364044427871704
GPS2,FZD5,0.8197789788246155
CHCHD3,FZD5,0.8188635110855103
FAM122A,FZD5,0.8136366009712219
MICOS13,FZD5,0.8055699467658997
UBE3C,FZD5,0.7995511293411255
CDC7,FZD5,0.7967077493667603
FKBP15,FZD5,0.7960150241851807
ZRSR2,FZD5,0.7906042337417603
DBF4,FZD5,0.7840049266815186
UFL1,FZD5,0.7838575839996338
